# M14 E(B-V)=0.60, (m-M)_0 = 16.69
# BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 thenBlueFlag = 0. Value of 1 is good.
# Note: if BaumgardtCheck = 1, then there is atleast 1 member star within 3"of the candidate star in the cluster V&B21
# File Created: 04/17/2024 (MM/DD/YYYY)
# 	RA		Dec		(B-V)_0	M_u	M_B	M_V	u	B	V	I	BlueFlag	BaumgardtCheck
1592	17 37 26.074	-03 17 39.79	-0.11	0.33	0.12	0.24	18.3031	17.4975	17.0475	16.4208	1	0
2382	17 37 30.905	-03 16 29.96	-0.05	-0.62	-1.13	-1.09	17.3547	16.2320	15.7205	14.9391	1	1
2426	17 37 30.988	-03 15 52.42	-0.06	0.18	-0.65	-0.60	18.1571	16.7135	16.2121	15.5045	1	1
2498	17 37 31.766	-03 15 44.83	-0.35	1.14	0.83	1.18	19.1215	18.2301	17.9997	99.9999	1	1
2875	17 37 31.879	-03 15 33.87	-0.15	0.34	0.09	0.24	18.3195	17.4685	17.0554	16.3487	1	1
2919	17 37 33.180	-03 15 27.00	-0.50	1.91	0.92	1.42	19.8915	18.3354	18.2435	15.7431	0	1
3031	17 37 33.610	-03 15 26.10	-0.06	-0.17	-0.71	-0.65	17.8083	16.6588	16.1585	15.4123	1	1
4265	17 37 35.770	-03 15 25.47	-0.00	-0.07	-0.45	-0.45	17.9090	16.9111	16.3572	15.4462	1	1
4655	17 37 37.100	-03 15 06.26	-0.16	-0.69	-0.26	-0.10	17.2898	17.1147	16.7074	16.0279	1	1
4746	17 37 37.245	-03 15 03.76	-0.53	1.38	1.04	1.57	19.3642	18.4610	18.3968	99.9999	1	1
5624	17 37 37.878	-03 15 01.25	-0.01	-0.09	-1.07	-1.07	17.8854	16.2879	15.7395	14.9685	1	1
7000	17 37 40.365	-03 14 59.40	-0.32	-0.13	0.18	0.50	17.8468	17.5768	17.3166	16.6612	1	1
7228	17 37 40.615	-03 14 57.81	-0.12	-2.31	-2.30	-2.18	15.6628	15.0768	14.6333	13.9732	1	1
7858	17 37 40.734	-03 14 55.35	-0.03	-0.65	-1.33	-1.29	17.3282	16.0364	15.5124	14.7274	1	1
7902	17 37 41.793	-03 14 52.46	-0.16	0.54	0.59	0.75	18.5128	17.9672	17.5592	16.9727	1	1
8255	17 37 42.113	-03 14 51.70	-0.09	-1.36	-1.52	-1.43	16.6162	15.8488	15.3807	14.7073	1	0
8298	17 37 42.231	-03 14 40.26	-0.20	0.16	0.23	0.44	18.1411	17.6180	17.2522	16.7445	1	1
9454	17 37 46.841	-03 14 06.51	-0.28	0.49	1.02	1.30	18.4699	18.4086	18.1157	17.7086	1	1
