# M72 E(B-V)=0.05, (m-M)_0 = 16.31
# BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 thenBlueFlag = 0. Value of 1 is good.
# Note: if BaumgardtCheck = 1, then there is atleast 1 member star within 3"of the candidate star in the cluster V&B21
# File Created: 04/17/2024 (MM/DD/YYYY)
# 	RA		Dec		(B-V)_0	M_u	M_B	M_V	u	B	V	I	BlueFlag	BaumgardtCheck
544	20 53 20.477	-12 34 09.43	-0.01	2.07	0.92	0.93	18.4807	17.2903	17.2504	17.2575	1	0
791	20 53 26.218	-12 33 41.69	-0.96	83.58	3.23	4.20	99.9999	19.6469	20.5295	19.7478	0	1
1139	20 53 26.951	-12 33 27.19	-0.07	2.07	1.26	1.33	18.4828	17.6316	17.6466	17.6929	1	1
1204	20 53 27.745	-12 33 00.18	-0.55	83.58	3.29	3.84	99.9999	19.6810	20.1620	19.6351	0	1
1643	20 53 27.983	-12 32 54.87	-0.33	2.34	0.88	1.21	18.7564	17.2650	17.5346	16.6551	0	1
2254	20 53 28.097	-12 32 18.24	-0.06	2.84	1.01	1.07	19.2554	17.3804	17.3855	16.4406	0	1
2325	20 53 28.595	-12 31 57.63	-0.37	83.58	3.28	3.65	99.9999	19.6676	19.9729	19.2742	0	1
2558	20 53 31.879	-12 31 51.42	-0.00	2.07	0.91	0.92	18.4845	17.2800	17.2339	17.1940	1	1
2620	20 53 32.981	-12 31 25.92	-0.30	3.56	3.58	3.88	19.9744	19.9611	20.2013	99.9999	1	1
2723	20 53 34.785	-12 30 57.32	-0.05	2.06	1.08	1.13	18.4754	17.4496	17.4503	17.4416	1	0
