# M19 E(B-V)=0.38, (m-M)_0 = 15.90
# BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 thenBlueFlag = 0. Value of 1 is good.
# Note: if BaumgardtCheck = 1, then there is atleast 1 member star within 3"of the candidate star in the cluster V&B21
# File Created: 04/17/2024 (MM/DD/YYYY)
# 	RA		Dec		(B-V)_0	M_u	M_B	M_V	u	B	V	I	BlueFlag	BaumgardtCheck
3817	17 01 48.548	-26 26 47.92	-0.59	3.49	3.91	4.50	20.1993	20.2872	20.4852	99.9999	1	0
6445	17 01 52.042	-26 23 42.77	-0.53	83.29	3.05	3.58	99.9999	19.4225	19.5655	18.3894	0	0
9619	17 01 52.391	-26 21 47.64	-0.38	0.98	1.47	1.85	17.6885	17.8309	17.8311	17.8041	1	0
14234	17 01 58.296	-26 20 12.52	-0.19	0.14	0.17	0.35	16.8487	16.5096	16.3271	16.0430	1	0
18584	17 02 00.564	-26 19 54.01	-0.50	1.17	0.65	1.16	17.8798	17.0275	17.1426	16.3607	0	0
18767	17 02 01.020	-26 19 37.11	-0.15	-2.60	-2.84	-2.68	14.1095	13.5023	13.2906	12.9011	1	0
18999	17 02 04.515	-26 19 18.51	-0.05	0.53	-0.37	-0.32	17.2337	15.9616	15.6502	15.1194	1	0
20654	17 02 05.820	-26 18 47.61	-0.47	2.50	3.10	3.57	19.2089	19.4684	19.5516	19.3159	0	0
24627	17 02 13.916	-26 18 36.30	-0.28	0.48	0.74	1.02	17.1914	17.0906	16.9984	16.8083	1	0
25922	17 02 17.807	-26 18 20.61	-0.11	0.45	-0.03	0.08	17.1567	16.3108	16.0528	15.6120	1	1
26920	17 02 22.696	-26 18 08.70	-0.82	4.04	3.39	4.22	20.7548	19.7978	20.2144	18.8810	0	1
27059	17 02 25.230	-26 18 00.65	-0.07	0.94	-0.06	0.01	17.6439	16.2712	15.9816	15.5961	1	1
27399	17 02 26.226	-26 17 52.28	-0.44	2.41	2.84	3.28	19.1161	19.2087	19.2669	19.1733	1	1
30391	17 02 28.749	-26 17 39.32	-0.72	3.36	3.66	4.38	20.0738	20.0500	20.3743	99.9999	1	1
30516	17 02 30.176	-26 16 55.77	-0.41	1.70	2.23	2.63	18.4100	18.5898	18.6153	18.4917	1	1
31641	17 02 30.739	-26 15 30.21	-0.71	2.34	2.91	3.62	19.0557	19.3011	19.6083	18.9840	0	1
33198	17 02 33.406	-26 15 29.39	-0.43	1.71	2.26	2.68	18.4215	18.6235	18.6673	18.6087	1	1
33765	17 02 33.602	-26 15 17.10	-0.84	83.29	3.74	4.57	99.9999	20.1432	20.5716	19.1659	0	1
35168	17 02 33.797	-26 14 50.47	-0.11	0.98	0.02	0.13	17.6843	16.3524	16.1032	15.7558	1	0
37107	17 02 34.492	-26 14 42.30	-0.49	2.99	3.65	4.14	19.7017	20.0203	20.1263	99.9999	1	1
38415	17 02 35.310	-26 14 38.83	-0.12	0.20	-0.64	-0.51	16.9075	15.7030	15.4625	15.1615	1	0
40863	17 02 37.854	-26 14 37.30	-0.13	0.85	-0.03	0.09	17.5570	16.3072	16.0675	15.8078	1	0
41321	17 02 39.030	-26 10 33.67	-0.05	0.82	-0.15	-0.10	17.5248	16.1835	15.8692	15.4444	1	0
42045	17 02 39.169	-26 09 58.50	-0.17	0.82	0.08	0.25	17.5258	16.4243	16.2256	15.9466	1	0
42114	17 02 39.239	-26 09 39.47	-0.05	0.37	-0.59	-0.54	17.0810	15.7393	15.4301	15.0323	1	0
42653	17 02 42.357	-26 09 26.78	-0.26	0.94	0.40	0.66	17.6469	16.7497	16.6345	16.4184	1	1
43815	17 02 47.602	-26 06 08.24	-0.46	2.73	3.27	3.72	19.4436	19.6353	19.7097	19.5195	1	0
43869	17 02 55.295	-26 05 37.91	-0.10	0.79	-0.20	-0.11	17.5005	16.1319	15.8641	15.5095	1	0
44431	17 03 03.911	-26 03 53.46	-0.05	0.87	-0.12	-0.06	17.5760	16.2144	15.9071	15.5181	1	0
